date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-12-29 00:00:00,3.8,2.7,5.6,4.8,,,4.8,,1034.4,
2022-12-30 00:00:00,4.2,2,7,0,,,5,,1034.2,
2022-12-31 00:00:00,3.9,0.3,9.1,0,,,4.6,,1033.4,
2023-01-01 00:00:00,7.2,1.1,9.1,0.5,,,5.6,,1031.6,
2023-01-02 00:00:00,5.7,3.9,9,4.8,,,6.9,,1033.3,
2023-01-03 00:00:00,5.1,3,10,0,,,5.7,,1032.9,
2023-01-04 00:00:00,5.6,0,11,0,,,7.2,,1030.8,
2023-01-05 00:00:00,9.7,7,13,0,,,4,,1028.8,
2023-01-06 00:00:00,9.6,6,17.7,0,,,6.2,,1026.4,
2023-01-07 00:00:00,9.1,3,17.7,0,,,4.8,,1024.6,
2023-01-08 00:00:00,10.6,3,21,0,,,5,,1022.2,
2023-01-09 00:00:00,11.7,5.9,20.2,0,,,7.7,,1024,
2023-01-10 00:00:00,8.1,7.9,17.4,0,,,9.5,,1027.4,
2023-01-11 00:00:00,9.9,4,17,0,,,3.8,,1022.6,
2023-01-12 00:00:00,14.5,7,22,2.4,,,5.4,,1014.8,
2023-01-13 00:00:00,16.2,9.1,22.3,28.2,,,4.2,,1010.7,
2023-01-14 00:00:00,6.9,3.9,17.1,11.2,,,17.4,,1015.6,
2023-01-15 00:00:00,0.1,-1.1,13.8,0.3,,,20.4,,1028.6,
2023-01-16 00:00:00,1.9,-1.7,3.6,0,,,13.1,,1031.4,
2023-01-17 00:00:00,3.2,-1.2,5.4,0,,,6.3,,1030.1,
2023-01-18 00:00:00,4.4,0,10,0,,,7.6,,1030,
2023-01-19 00:00:00,5.9,0,12,0,,,4,,1026.9,
2023-01-20 00:00:00,8,1.6,12.1,0,,,9.2,,1029.9,
2023-01-21 00:00:00,9.1,4.6,11.6,0.3,,,10.6,,1025.7,
2023-01-22 00:00:00,7.7,6.7,10.9,1,,,7.1,,1021.2,
2023-01-23 00:00:00,5.6,5.7,9.2,8.9,,,12.4,,1024,
2023-01-24 00:00:00,-0.8,-2,6.9,0.3,,,22,,1037.3,
2023-01-25 00:00:00,-1.1,-6,4,0,,,8.1,,1031.6,
2023-01-26 00:00:00,5.2,-3.4,10.1,0,,,8.1,,1024.5,
2023-01-27 00:00:00,1.3,0,10.1,0,,,15.9,,1032.1,
2023-01-28 00:00:00,1.7,-3.3,7.9,0,,,6.9,,1030.1,
2023-01-29 00:00:00,4.6,-1.8,12.6,0,,,7.4,,1026.4,
2023-01-30 00:00:00,7.1,-0.2,15.5,0,,,6.9,,1024.4,
2023-01-31 00:00:00,11,1.7,21.6,0,,,6.3,,1016.5,
2023-02-01 00:00:00,9.8,4.1,21.6,0,,,9.5,,1019.4,
2023-02-02 00:00:00,5.3,3.9,15.7,2,,,12.6,,1028.2,
2023-02-03 00:00:00,5.5,4,7,1.9,,,5.6,,1026,
2023-02-04 00:00:00,7.3,4.2,10,2.3,,,9.2,,1025.5,
2023-02-05 00:00:00,8,5.8,11,6.7,,,6.9,,1021.9,
2023-02-06 00:00:00,9.8,6.3,11.2,6.4,,,6.1,,1017.4,
2023-02-07 00:00:00,9.6,9,11.2,0.3,,,6.7,,1021.5,
2023-02-08 00:00:00,8.2,7.4,10.4,3.6,,,10.6,,1025.3,
2023-02-09 00:00:00,9,7.4,10,13,,,7,,1020.2,
2023-02-10 00:00:00,8.5,7.3,10.2,6.6,,,11.6,,1021.7,
2023-02-11 00:00:00,9.4,7.4,12,4.3,,,6.9,,1018.5,
2023-02-12 00:00:00,11.5,9.4,14,20.7,,,8.2,,1014.2,
2023-02-13 00:00:00,5.7,3.5,13.8,7.6,,,15.9,,1022.2,
2023-02-14 00:00:00,5.9,3.5,9.4,0,,,14.8,,1028.6,
2023-02-15 00:00:00,5.9,3,10.1,0,,,10.6,,1031.9,
2023-02-16 00:00:00,7.9,1.1,12.3,0,,,7.4,,1030.6,
2023-02-17 00:00:00,10.1,3,16,0,,,5.3,,1023.5,
2023-02-18 00:00:00,14.1,7,23,0,,,8.1,,1019.4,
2023-02-19 00:00:00,9.8,8.1,23.8,0,,,11.7,,1026.3,
2023-02-20 00:00:00,8.1,3,13.9,0,,,8.5,,1029.6,
2023-02-21 00:00:00,6.8,4.8,13.3,0,,,13.4,,1034.6,
2023-02-22 00:00:00,7.9,4.3,11.4,0,,,9.6,,1029.4,
2023-02-23 00:00:00,6.9,6,11.4,5.6,,,9.5,,1024.5,
2023-02-24 00:00:00,6.5,4.7,9,1.2,,,10.6,,1027.8,
2023-02-25 00:00:00,6.1,4.4,11.1,0,,,13.4,,1036.9,
2023-02-26 00:00:00,5.5,0.6,11.1,0,,,9.2,,1039.2,
2023-02-27 00:00:00,7.3,1,14,0,,,8.4,,1033.2,
2023-02-28 00:00:00,10.8,3,20,0,,,5.9,,1025.6,
2023-03-01 00:00:00,11.9,10,18.9,0,,,6,,1025.4,
2023-03-02 00:00:00,9.6,5,16.7,0,,,10.4,,1031.4,
2023-03-03 00:00:00,8.9,4.3,15.5,0,,,7.6,,1027.9,
2023-03-04 00:00:00,11.9,5,20,0,,,6.4,,1026.8,
2023-03-05 00:00:00,13.7,5,23.1,0,,,7.2,,1024.9,
2023-03-06 00:00:00,16,7,25,0,,,6.8,,1021.7,
2023-03-07 00:00:00,17.4,10,27,0,,,5.1,,1019.2,
2023-03-08 00:00:00,17.9,12.6,26.6,0.5,,,8.6,,1018.1,
2023-03-09 00:00:00,19.4,14,26.6,0,,,7.8,,1018.4,
2023-03-10 00:00:00,21.2,13.6,28.7,0,,,6.9,,1017.7,
2023-03-11 00:00:00,21.3,15,28.7,0,,,7.6,,1017.2,
2023-03-12 00:00:00,10.5,9,26.7,1.8,,,18.4,,1026.4,
2023-03-13 00:00:00,10.1,6,16.8,0,,,9.2,,1025.7,
2023-03-14 00:00:00,14.9,5,25,0,,,7.4,,1015.1,
2023-03-15 00:00:00,18.3,12,26,0,,,12.3,,1017.4,
2023-03-16 00:00:00,11.1,9,26.1,0,,,15.3,,1025.7,
2023-03-17 00:00:00,9.2,8,13.3,8.1,,,13.8,,1021.5,
2023-03-18 00:00:00,9.7,7.8,12,0.5,,,9.9,,1023.4,
2023-03-19 00:00:00,10.2,8.8,12,4.8,,,8.7,,1019.8,
2023-03-20 00:00:00,12,9,15,2.4,,,5.4,,1012.7,
2023-03-21 00:00:00,14.1,12.2,16,41.9,,,4,,1008,
2023-03-22 00:00:00,15.5,14,18,2.3,,,6,,1005.9,
2023-03-23 00:00:00,13,11.6,17.5,1.8,,,10.8,,1012,
2023-03-24 00:00:00,9.1,7.1,16.4,6.6,,,10.9,,1020.2,
2023-03-25 00:00:00,8.6,6.9,10.5,0.5,,,6,,1020.9,
2023-03-26 00:00:00,12.1,7.2,18,1.1,,,9.3,,1021.5,
2023-03-27 00:00:00,12.7,8,17.7,0,,,6.9,,1022.7,
2023-03-28 00:00:00,15.2,7.3,20.3,0,,,8.5,,1023.1,
2023-03-29 00:00:00,12.6,11.1,20.3,7.9,,,9.2,,1020.2,
2023-03-30 00:00:00,12.1,10.2,15.1,3,,,9.5,,1018.2,
2023-03-31 00:00:00,13.5,11.4,16,0,,,5.6,,1018,
2023-04-01 00:00:00,15.4,12.7,22.4,0,,,4.6,,1014.6,
2023-04-02 00:00:00,17,11,24,0,,,10.8,,1015.2,
2023-04-03 00:00:00,19.1,12.9,23.6,0.3,,,10.4,,1012.9,
2023-04-04 00:00:00,19.3,17,22,17.1,,,9.5,,1007.4,
2023-04-05 00:00:00,13.9,11.6,18.9,0,,,13.4,,1013.6,
2023-04-06 00:00:00,11.6,10.9,16.6,12.7,,,7,,1016.7,
2023-04-07 00:00:00,14.7,9,20.1,0,,,11.6,,1021.3,
2023-04-08 00:00:00,15.1,9,20,0,,,7.2,,1025,
2023-04-09 00:00:00,16.6,9,24,0,,,6.4,,1018.8,
2023-04-10 00:00:00,20.7,11,30,0,,,8,,1012.4,
2023-04-11 00:00:00,21.6,15.3,29.1,0,,,7.8,,1011.4,
2023-04-12 00:00:00,17,15,25.3,0,,,14.4,,1017.9,
2023-04-13 00:00:00,16.9,12.9,23,2,,,7.7,,1014.2,
2023-04-14 00:00:00,19.5,14,26,6.7,,,8.8,,1008.8,
2023-04-15 00:00:00,20.4,17.8,26.1,0,,,9.2,,1009.3,
2023-04-16 00:00:00,22.4,16,30.7,0,,,10.8,,1006.6,
2023-04-17 00:00:00,24.8,15,36,0,,,6.9,,1008.7,
2023-04-18 00:00:00,25.7,19.8,35.1,2.3,,,9.9,,1008.2,
2023-04-19 00:00:00,21,19,31.8,0.3,,,12.3,,1005.4,
2023-04-20 00:00:00,19,18,26.6,0,,,8.4,,1007.9,
2023-04-21 00:00:00,19.4,15.9,23,0,,,14.2,,1013.5,
2023-04-22 00:00:00,17.2,12.7,23.4,0,,,11.6,,1016.6,
2023-04-23 00:00:00,15,12.9,21.1,14,,,17.7,,1017.9,
2023-04-24 00:00:00,13.9,12.5,16.4,2,,,15,,1020.6,
2023-04-25 00:00:00,14.3,12.6,16,0.4,,,7.2,,1017.4,
2023-04-26 00:00:00,17.7,11.5,22.7,0,,,8,,1018.4,
2023-04-27 00:00:00,20.8,13.7,26.3,0.3,,,8.4,,1016.2,
2023-04-28 00:00:00,21.4,16.6,26.3,7.6,,,5.1,,1013,
2023-04-29 00:00:00,15.6,11.8,24,2.5,,,12,,1014.2,
2023-04-30 00:00:00,18.5,12,25.1,0,,,7.5,,1014.9,
2023-05-01 00:00:00,21.2,12.5,29,0,,,8.1,,1016.6,
2023-05-02 00:00:00,24.2,15.4,29.6,0,,,12.2,,1016,
2023-05-03 00:00:00,25.6,20.3,29.6,0.3,,,8.7,,1011.5,
2023-05-04 00:00:00,27.9,21.4,34,2.2,,,9.8,,1004.1,
2023-05-05 00:00:00,23.8,21.9,33.9,21.8,,,9,,1001.4,
2023-05-06 00:00:00,18.5,14.2,27.4,23.6,,,12,,1006,
2023-05-07 00:00:00,17.6,14.2,22.4,0,,,15.3,,1011.6,
2023-05-08 00:00:00,17.8,15.8,22,0,,,13.6,,1017.5,
2023-05-09 00:00:00,18.5,11.8,24.4,0,,,7.7,,1018.1,
2023-05-10 00:00:00,19.2,14.8,24.4,0,,,8.7,,1017,
2023-05-11 00:00:00,16.9,13.7,23.5,3.3,,,7.1,,1018.4,
2023-05-12 00:00:00,19.6,15,24,0,,,7.5,,1015.9,
2023-05-13 00:00:00,22.3,16.1,28,0,,,8.4,,1012.9,
2023-05-14 00:00:00,24.8,18.7,32,0,,,9.3,,1009.4,
2023-05-15 00:00:00,27.8,18.6,34.1,0,,,9.9,,1008.1,
2023-05-16 00:00:00,26.9,19.4,34.1,9.1,,,12.2,,1007.5,
2023-05-17 00:00:00,21.9,19.4,32.2,39.1,,,6.8,,1005.4,
2023-05-18 00:00:00,22.4,20,25.6,0,,,12,,1006.6,
2023-05-19 00:00:00,21.1,19,26,0,,,7.8,,1010.8,
2023-05-20 00:00:00,22.5,18,28,0,,,6.9,,1009.4,
2023-05-21 00:00:00,24.3,20.8,30,13.2,,,7.5,,1007.3,
2023-05-22 00:00:00,17.1,13.5,30,11.7,,,14.8,,1010.6,
2023-05-23 00:00:00,20.5,13.5,26,0,,,10.5,,1014.3,
2023-05-24 00:00:00,18,16.4,25.8,3.3,,,8,,1012.4,
2023-05-25 00:00:00,23.7,14.9,29.4,0,,,6.6,,1012.7,
2023-05-26 00:00:00,26.2,20,32.1,0.3,,,6.6,,1011.8,
2023-05-27 00:00:00,27.4,22.5,32,0,,,5.7,,1009.8,
2023-05-28 00:00:00,31.6,24.3,37,0,,,9.2,,1008.6,
2023-05-29 00:00:00,31.2,26.1,38,0,,,8.6,,1007.9,
2023-05-30 00:00:00,27.3,25,36.3,0.5,,,10.2,,1007.5,
2023-05-31 00:00:00,24.4,23,30.9,1.5,,,10.5,,1006.9,
2023-06-01 00:00:00,26.5,22,30.6,0,,,8.6,,1004.2,
2023-06-02 00:00:00,28.8,22.7,33.7,0,,,7.5,,1005,
2023-06-03 00:00:00,24.8,23,33.7,0,,,12.5,,1010.8,
2023-06-04 00:00:00,26,21.8,30.2,0,,,10.5,,1010.2,
2023-06-05 00:00:00,23.9,21,30.2,2.3,,,10.5,,1008.1,
2023-06-06 00:00:00,21.9,19.6,29.4,3,,,6.8,,1009.7,
2023-06-07 00:00:00,24.4,21.1,28,29.7,,,3.2,,1008.4,
2023-06-08 00:00:00,25.9,21.2,30.7,5.6,,,6,,1005.4,
2023-06-09 00:00:00,29.6,21.5,34.5,0,,,7.6,,1003.5,
2023-06-10 00:00:00,30.8,24.2,36.2,0,,,7.5,,1000.9,
2023-06-11 00:00:00,27.3,25,36.2,0,,,11.6,,1003,
2023-06-12 00:00:00,26.4,23,32.2,0,,,11.1,,1004.5,
2023-06-13 00:00:00,25.4,22.9,31.2,0,,,9.6,,1003.9,
2023-06-14 00:00:00,27.5,22.9,32.6,0,,,6,,1005.9,
2023-06-15 00:00:00,28,22,33,0,,,7.1,,1008.4,
2023-06-16 00:00:00,26.2,22,32,3.9,,,7.2,,1010.4,
2023-06-17 00:00:00,24,21,27,3.1,,,7.2,,1009.2,
2023-06-18 00:00:00,26.6,24,29,11.1,,,5.6,,1004.9,
2023-06-19 00:00:00,29.4,25,35,7.4,,,6,,1001.9,
2023-06-20 00:00:00,27.3,26,31,24,,,6.3,,1002.8,
2023-06-21 00:00:00,28.3,24.4,32,0,,,7.5,,1005.3,
2023-06-22 00:00:00,27.9,24.7,32,5.6,,,7.5,,1007.4,
2023-06-23 00:00:00,21.1,19.7,31.9,90.7,,,10.5,,1009.3,
2023-06-24 00:00:00,22.9,20,25,57.6,,,4.5,,1006.9,
2023-06-25 00:00:00,26.4,22.9,31,3.4,,,7.5,,1006.7,
2023-06-26 00:00:00,26.8,24.6,29,3.2,,,7.5,,1007.6,
2023-06-27 00:00:00,28.1,24.5,33,0.8,,,9,,1008.9,
2023-06-28 00:00:00,31.2,25.2,36,1,,,9.5,,1007.3,
2023-06-29 00:00:00,32.1,27.4,36,0,,,11.4,,1002.9,
2023-06-30 00:00:00,28.1,25,36.3,42.7,,,11.2,,1001.7,
2023-07-01 00:00:00,29.7,25.5,34,7.1,,,7,,1004.4,
2023-07-02 00:00:00,31,27.1,37,5.9,,,7.5,,1005.3,
2023-07-03 00:00:00,32.6,26.7,36.8,0,,,9.8,,1004.6,
2023-07-04 00:00:00,32.4,28.2,36,0,,,14.7,,1001.6,
2023-07-05 00:00:00,27.2,24.8,35.4,24.4,,,6.4,,1001.6,
2023-07-06 00:00:00,31.3,27,36,0,,,8.7,,1001.7,
2023-07-07 00:00:00,33.2,29,37,0,,,13.8,,1000.5,
2023-07-08 00:00:00,33.5,30.5,37,0,,,10.4,,1002.8,
2023-07-09 00:00:00,31.5,27.8,36.8,0,,,7.7,,1004.3,
2023-07-10 00:00:00,30.8,27.9,37,14.3,,,9.6,,1004.8,
2023-07-11 00:00:00,33.9,26.7,39.5,0,,,7.7,,1004,
2023-07-12 00:00:00,34.9,28.9,39.5,0,,,9,,1003.4,
2023-07-13 00:00:00,33.7,28.9,39.4,0,,,9.9,,1002.8,
2023-07-14 00:00:00,33.7,29,38.7,0,,,10.4,,1001.7,
2023-07-15 00:00:00,31.5,28,38.7,0,,,8.5,,1001.4,
2023-07-16 00:00:00,28,24,38.6,3.8,,,11.4,,1004.6,
2023-07-17 00:00:00,29.5,25.9,34.5,11.7,,,8.4,,1005.9,
2023-07-18 00:00:00,29.9,26,35.1,1.3,,,6.9,,1008.2,
2023-07-19 00:00:00,29.3,26,35.2,17.5,,,7.5,,1008.2,
2023-07-20 00:00:00,28.3,25.8,35.9,4.8,,,6.7,,1007,
2023-07-21 00:00:00,28.9,25.4,35.3,7.4,,,8.1,,1007.1,
2023-07-22 00:00:00,28.5,25,35.3,36.1,,,9.3,,1007.8,
2023-07-23 00:00:00,28.3,25,35.2,18.8,,,6.8,,1007.6,
2023-07-24 00:00:00,30.6,25.9,36.1,0,,,7.2,,1006.8,
2023-07-25 00:00:00,31.7,27.3,36.1,0,,,8.9,,1007.6,
2023-07-26 00:00:00,31.1,28,35.8,0,,,12.2,,1008.8,
2023-07-27 00:00:00,27.4,25.7,35.8,11.4,,,12,,1007.4,
2023-07-28 00:00:00,27.2,25.7,31.6,25.9,,,15.6,,1004.4,
2023-07-29 00:00:00,28.8,26.4,31.5,0,,,13.5,,1004.5,
2023-07-30 00:00:00,29.6,27,32,9,,,11,,1006.6,
2023-07-31 00:00:00,29.9,27.1,35.4,0,,,11.1,,1007.5,
2023-08-01 00:00:00,28.3,25.9,35.4,18.3,,,11,,1006.8,
2023-08-02 00:00:00,30.2,26,34.1,0,,,14,,1005,
2023-08-03 00:00:00,30.3,26.5,34.1,4.8,,,15.3,,1002.2,
2023-08-04 00:00:00,30.2,26.6,34.1,0.7,,,12.6,,1001.3,
2023-08-05 00:00:00,31.6,26.8,37,0,,,9.3,,1000.4,
2023-08-06 00:00:00,32.9,27.2,37.4,0,,,6.1,,998.7,
2023-08-07 00:00:00,30.1,26.2,37.4,25.4,,,8.7,,999.6,
2023-08-08 00:00:00,29.5,26.4,34,0.5,,,7.2,,1001.6,
2023-08-09 00:00:00,30.7,26.8,34.9,0,,,10,,1003.1,
2023-08-10 00:00:00,30.6,25.9,35.7,0,,,9.2,,1004.2,
2023-08-11 00:00:00,31.4,26.2,37,0,,,6.3,,1003.3,
2023-08-12 00:00:00,32.4,26.6,38.3,0,,,8.4,,1001.6,
2023-08-13 00:00:00,32.4,27.3,38.3,0,,,7.4,,1000.6,
2023-08-14 00:00:00,29.9,26,37.8,0,,,9.9,,1002.7,
2023-08-15 00:00:00,27.7,24.6,35.3,14.5,,,7,,1005.1,
2023-08-16 00:00:00,29.8,24.8,35,0.3,,,6.9,,1004.8,
2023-08-17 00:00:00,26.7,22,35.5,0.5,,,7,,1004.1,
2023-08-18 00:00:00,28.2,23.2,35.5,18.8,,,6.5,,1005.4,
2023-08-19 00:00:00,29.3,24.3,34,2,,,8.7,,1007.5,
2023-08-20 00:00:00,29.8,25.2,34.7,0,,,9.5,,1007.9,
2023-08-21 00:00:00,29.6,25.1,35.3,0.3,,,9,,1004.6,
2023-08-22 00:00:00,27.6,24.5,35.3,9.4,,,8.7,,1003,
2023-08-23 00:00:00,28.8,24.3,33.9,0,,,8.5,,1005.2,
2023-08-24 00:00:00,29.7,25.8,34.2,0,,,6,,1007.4,
2023-08-25 00:00:00,29.9,27,34,0.5,,,11.8,,1008.1,
2023-08-26 00:00:00,29.5,27,34,5.5,,,11.7,,1006.5,
2023-08-27 00:00:00,30.6,26.6,35.1,0,,,9.9,,1002.8,
2023-08-28 00:00:00,26.2,21.6,35.1,52.8,,,10.5,,1002.1,
2023-08-29 00:00:00,23.3,21.4,31.5,28.7,,,7.4,,1008.2,
2023-08-30 00:00:00,21.5,19.2,23.8,11.4,,,12.3,,1011.2,
2023-08-31 00:00:00,23.1,19.3,26,1.7,,,7.6,,1011.7,
2023-09-01 00:00:00,26,22,30,0,,,10.5,,1011.2,
2023-09-02 00:00:00,27,22.6,32,0.2,,,12.6,,1009.9,
2023-09-03 00:00:00,27.4,24.1,31.2,0.5,,,9.9,,1009.2,
2023-09-04 00:00:00,29.1,26,33.1,0,,,11.8,,1008.9,
2023-09-05 00:00:00,28.4,27,33.1,0,,,11.4,,1010.2,
2023-09-06 00:00:00,28.2,26,32.1,0,,,9.6,,1011.8,
2023-09-07 00:00:00,28.3,25,33.1,0,,,9.3,,1012.3,
2023-09-08 00:00:00,27.9,22.7,33.2,0,,,9.3,,1011.6,
2023-09-09 00:00:00,27.3,22.7,33.2,0,,,8.1,,1010,
2023-09-10 00:00:00,28.3,22.2,34.2,0,,,7.2,,1008.2,
2023-09-11 00:00:00,29.8,23.5,35.4,0,,,6.9,,1007.1,
2023-09-12 00:00:00,29.4,26.1,35.4,0,,,9,,1007.2,
2023-09-13 00:00:00,26.2,24,33.7,4.8,,,8.5,,1006.8,
2023-09-14 00:00:00,24.5,23.4,31,17.5,,,6.9,,1010.9,
2023-09-15 00:00:00,24.6,23.7,27,32,,,6.4,,1011.5,
2023-09-16 00:00:00,25.4,23,29.9,4.1,,,5.6,,1011.2,
2023-09-17 00:00:00,27.8,23,33.3,0,,,5.7,,1010.9,
2023-09-18 00:00:00,29.8,23.7,35.3,0,,,5.7,,1011.3,
2023-09-19 00:00:00,32.7,25.2,36,0,,,6.2,,1010.3,
2023-09-20 00:00:00,26.5,24,36,6.9,,,12.7,,1009.5,
2023-09-21 00:00:00,22.9,22,24,7,,,11.7,,1014.3,
2023-09-22 00:00:00,21.3,21,23,6.6,,,11.8,,1015.6,
2023-09-23 00:00:00,20.7,20,22,3.8,,,12,,1016.5,
2023-09-24 00:00:00,23.9,21,28,0,,,5.9,,1014.4,
2023-09-25 00:00:00,26.9,23,31,0.1,,,6.9,,1013.5,
2023-09-26 00:00:00,26.8,23.5,31,0,,,6.9,,1014.2,
2023-09-27 00:00:00,28.3,24.4,33.3,0,,,6.8,,1013.1,
2023-09-28 00:00:00,27.8,25.4,33.3,0,,,10.2,,1014.5,
2023-09-29 00:00:00,28.4,25,34,0.5,,,6.9,,1013.3,
2023-09-30 00:00:00,23.4,23,33.6,0.3,,,11.3,,1013,
2023-10-01 00:00:00,24.2,22,28,0.1,,,12,,1015.7,
2023-10-02 00:00:00,23.1,19,27,0,,,11.4,,1016.6,
2023-10-03 00:00:00,23.4,20,27,0,,,8.2,,1014,
2023-10-04 00:00:00,23.2,18.9,26.8,0,,,12.2,,1015.2,
2023-10-05 00:00:00,22.2,19,27,0.4,,,16.3,,1018,
2023-10-06 00:00:00,20.4,17.1,25.7,0.8,,,14.2,,1019.1,
2023-10-07 00:00:00,17.8,16,22.4,6.9,,,10,,1019.7,
2023-10-08 00:00:00,19.9,16,22.6,1,,,10.4,,1020.4,
2023-10-09 00:00:00,19.1,16.3,22.6,0.8,,,7.2,,1022,
2023-10-10 00:00:00,20.8,16.7,25,2.5,,,9.9,,1022.8,
2023-10-11 00:00:00,20.2,16.6,25,5.8,,,9.3,,1023.5,
2023-10-12 00:00:00,21.3,15.9,25,0,,,8.2,,1022.8,
2023-10-13 00:00:00,19.1,17.8,25.3,0.5,,,7.5,,1018.5,
2023-10-14 00:00:00,19,16,24.7,0,,,6.6,,1015.5,
2023-10-15 00:00:00,20.5,14.7,27,0,,,7.2,,1015.8,
2023-10-16 00:00:00,19.9,15,27.7,0,,,7.4,,1019.2,
2023-10-17 00:00:00,20,13,27,0,,,7.8,,1020.6,
2023-10-18 00:00:00,21,14,29,0,,,5.9,,1018.2,
2023-10-19 00:00:00,22.1,16.7,29,0,,,7.4,,1016.3,
2023-10-20 00:00:00,16.2,10.6,28.1,0,,,13.8,,1022.8,
2023-10-21 00:00:00,16.5,10.6,22.2,0,,,6.8,,1025.4,
2023-10-22 00:00:00,17.7,12,24,0,,,4.4,,1023,
2023-10-23 00:00:00,20,14.8,27,0,,,5.1,,1020.7,
2023-10-24 00:00:00,22.4,16.1,28.6,0,,,6.3,,1018.2,
2023-10-25 00:00:00,22.8,17.6,28.6,0,,,3.5,,1017.3,
2023-10-26 00:00:00,22.4,19,27,0,,,3.8,,1016.6,
2023-10-27 00:00:00,21.2,17.8,27.2,0,,,6.8,,1017.9,
2023-10-28 00:00:00,20.8,18,26,0,,,8.2,,1018.7,
2023-10-29 00:00:00,20.3,16,26,0,,,6.9,,1019.2,
2023-10-30 00:00:00,20.4,15,27.1,0,,,5.1,,1020.5,
2023-10-31 00:00:00,20.7,15,28.7,0,,,5.6,,1021.6,
2023-11-01 00:00:00,21.6,14,29.5,0,,,6.6,,1019.9,
2023-11-02 00:00:00,21.8,15.1,29.5,0,,,6.6,,1015.9,
2023-11-03 00:00:00,22,17,28.1,0,,,6.2,,1014.2,
2023-11-04 00:00:00,23.5,18,30,0,,,6.2,,1014.5,
2023-11-05 00:00:00,24.1,16.4,31.5,7.6,,,10.5,,1011.7,
2023-11-06 00:00:00,15.9,12.3,31.5,0,,,15,,1020.2,
2023-11-07 00:00:00,15.1,9,20.8,0,,,6,,1023.1,
2023-11-08 00:00:00,15.7,10,21,0.5,,,6.4,,1018.4,
2023-11-09 00:00:00,17.6,15,22,7.5,,,7.2,,1017.8,
2023-11-10 00:00:00,13.1,11,20.9,4.8,,,15.6,,1025.2,
2023-11-11 00:00:00,13,11.2,15,1.5,,,9.9,,1028,
2023-11-12 00:00:00,9.2,4.8,14,1,,,13.1,,1031.6,
2023-11-13 00:00:00,9,4.8,12.3,0,,,10.8,,1033.5,
2023-11-14 00:00:00,10.8,8,16.4,0,,,5.4,,1028.7,
2023-11-15 00:00:00,11.7,6,17.6,0,,,4.7,,1027.4,
2023-11-16 00:00:00,11.2,9.9,17.6,2.8,,,14.6,,1027.6,
2023-11-17 00:00:00,12,5,18,0,,,12.9,,1026.2,
2023-11-18 00:00:00,9.7,7,17.8,0,,,6.8,,1027.3,
2023-11-19 00:00:00,12.2,6.2,21.2,0,,,6.3,,1022.6,
2023-11-20 00:00:00,13.6,7.4,21.3,0,,,6.2,,1023,
2023-11-21 00:00:00,14.6,8,24,0,,,4.4,,1019.4,
2023-11-22 00:00:00,15.9,7,25,0,,,7,,1015.9,
2023-11-23 00:00:00,16.1,8.5,24.8,0,,,11.6,,1019.8,
2023-11-24 00:00:00,9.8,8.4,24,0,,,13.1,,1030.3,
2023-11-25 00:00:00,11.6,5.2,16.7,0,,,8,,1029.4,
2023-11-26 00:00:00,13.4,8,16.7,0,,,4.5,,1023.3,
2023-11-27 00:00:00,13.8,11,20.8,0,,,4,,1020.6,
2023-11-28 00:00:00,12.9,8,20.8,0,,,6.4,,1023.6,
2023-11-29 00:00:00,15.4,8.7,23.1,0,,,11,,1022.7,
2023-11-30 00:00:00,8.6,7.7,23.1,0,,,15.9,,1031.4,
2023-12-01 00:00:00,6.2,5.4,11.2,0,,,12.8,,1032.1,
2023-12-02 00:00:00,7.6,3,14,0,,,4,,1028.8,
2023-12-03 00:00:00,9.1,5,15,0,,,5.1,,1027.3,
2023-12-04 00:00:00,7.6,6,14.5,1.3,,,5.9,,1021.2,
2023-12-05 00:00:00,9.8,4,16.2,0,,,8.1,,1018.6,
2023-12-06 00:00:00,12.4,7,20,0,,,10,,1018.4,
2023-12-07 00:00:00,12.5,5,21,0,,,8.8,,1018.2,
2023-12-08 00:00:00,17.3,8.6,24.2,0,,,8,,1014.8,
2023-12-09 00:00:00,18.6,13,25,0.2,,,7.5,,1014.6,
2023-12-10 00:00:00,15.6,14,25.2,1,,,6.3,,1015.9,
2023-12-11 00:00:00,9.2,6.9,19.5,15.5,,,14.1,,1018.6,
2023-12-12 00:00:00,6.9,5.7,13.1,0,,,13.6,,1026.7,
2023-12-13 00:00:00,10,6,15,0,,,5.9,,1024,
2023-12-14 00:00:00,17.2,10,27,0,,,6.3,,1017.4,
2023-12-15 00:00:00,8.3,2.8,15.5,7.7,,,17.1,,1021.5,
2023-12-16 00:00:00,1.1,0.1,9.6,0,,,18,,1035.7,
2023-12-17 00:00:00,1.6,-1.6,2.7,0,,,13.6,,1037.9,
2023-12-18 00:00:00,1.6,0.4,3,9.8,,,7.4,,1032,
2023-12-19 00:00:00,2.6,0.3,3.1,0.3,,,10.5,,1031.3,
2023-12-20 00:00:00,1.3,-0.5,5,0,,,15.3,,1035,
2023-12-21 00:00:00,-1.9,-3.4,5,0,,,16.2,,1040.2,
2023-12-22 00:00:00,-2.4,-5,1.7,0,,,12.6,,1042.9,
2023-12-23 00:00:00,-0.2,-6,5,0,,,5.2,,1038.9,
2023-12-24 00:00:00,2.7,-3.1,9.6,0,,,6,,1036.6,
